ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN,GÊNERO_MAIOR_GRUPO,GÊNERO_MENOR_GRUPO,SERVIÇO TELEFÔNICO_MAIOR_GRUPO,SERVIÇO TELEFÔNICO_MENOR_GRUPO,PAGAMENTO_MENSAL_MEDIA,PAGAMENTO_MENSAL_MEDIANA,GÊNERO_CATCODES,CASADO_CATCODES,DEPENDENTES_CATCODES,SERVIÇO TELEFÔNICO_CATCODES,SERVICO_INTERNET_CATCODES,SERVICO_SEGURANCA_CATCODES,SUPORTE_TECNICO_CATCODES,STREAMINGTV_CATCODES,TIPO_CONTRATO_CATCODES,MÉTODO DE PAGAMENTO_CATCODES,CHURN_CATCODES,GÊNERO_MAIOR_GRUPO_CATCODES,GÊNERO_MENOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MAIOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MENOR_GRUPO_CATCODES
9750-BOOHV,fêmea,0,não,não,32,não,dsl,sim,não,não,um ano,cheque enviado,,927.65,não,fêmea,fêmea,não,não,65.60756321839081,71.45,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
8597-CWYHH,macho,0,não,não,43,sim,fibra óptica,não,não,sim,um ano,cheque enviado,,3921.3,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,1,0,0,2,2,2,0,1,1,1,1
2848-YXSMW,macho,0,sim,sim,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),,1363.25,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1
0486-HECZI,macho,0,sim,não,55,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,,5238.9,sim,macho,macho,sim,sim,65.60756321839081,71.45,1,1,0,1,1,2,0,2,1,1,1,1,1,1,1
4549-ZDQYY,fêmea,0,não,não,52,sim,dsl,sim,sim,não,um ano,cartão de crédito (automático),,3042.25,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,0,2,2,0,2,0,0,0,0,1,1
5712-AHQNN,fêmea,0,não,não,43,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,3954.1,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1
4846-WHAFZ,fêmea,1,sim,não,37,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,2868.15,sim,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
5256-SKJGO,fêmea,0,sim,sim,64,não,dsl,não,sim,sim,dois anos,cheque eletrônico,,3423.5,não,fêmea,fêmea,não,não,65.60756321839081,71.45,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0
3071-VBYPO,macho,0,sim,sim,3,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,,248.4,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,1,2,0,2,1,1,0,1,1,1,1
9560-BBZXK,fêmea,0,não,não,36,não,dsl,sim,não,não,dois anos,transferência bancária (automática),,1126.35,não,fêmea,fêmea,não,não,65.60756321839081,71.45,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
5299-RULOA,fêmea,0,sim,sim,10,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,,1064.65,sim,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,1,2,0,2,1,1,1,0,0,1,1
8402-OOOHJ,fêmea,0,não,não,41,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,835.15,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,2,1,1,1,0,2,0,0,0,1,1
9445-ZUEQE,macho,0,sim,sim,27,sim,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),,2151.6,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,1,0,2,0,1,0,0,1,1,1,1
1091-SOZGA,fêmea,0,sim,sim,56,sim,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),,5515.45,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,1,0,0,2,2,0,0,0,0,1,1
2928-HLDBA,fêmea,0,não,não,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,112.75,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,2,1,1,1,1,2,0,0,0,1,1
0404-SWRVG,macho,0,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,229.55,sim,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
6497-TILVL,fêmea,0,sim,sim,7,sim,dsl,sim,não,não,mês a mês,cheque enviado,,350.35,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,0,2,0,0,1,2,0,0,0,1,1
7219-TLZHO,fêmea,0,sim,sim,4,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,62.9,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,2,1,1,1,1,2,0,0,0,1,1
4622-YNKIJ,macho,0,não,não,33,sim,fibra óptica,sim,sim,sim,dois anos,cheque eletrônico,,3027.65,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,1,2,2,2,0,1,0,1,1,1,1
4412-YLTKF,fêmea,1,não,não,27,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,2135.5,sim,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
6734-PSBAW,macho,0,sim,não,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,1723.95,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,0,1,2,1,1,1,0,3,0,1,1,1,1
3930-ZGWVE,macho,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,19.75,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,2,1,1,1,1,2,0,1,1,1,1
2639-UGMAZ,macho,1,não,não,71,não,dsl,sim,não,sim,um ano,cheque eletrônico,,3985.35,não,macho,macho,não,não,65.60756321839081,71.45,1,0,0,0,0,2,0,2,2,1,0,1,1,0,0
2876-GZYZC,fêmea,0,não,não,13,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1215.65,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
6207-WIOLX,fêmea,0,sim,sim,25,não,dsl,sim,não,sim,mês a mês,cartão de crédito (automático),,1502.65,sim,fêmea,fêmea,não,não,65.60756321839081,71.45,0,1,1,0,0,2,0,2,1,0,1,0,0,0,0
8587-XYZSF,macho,0,não,não,67,sim,dsl,não,sim,não,dois anos,transferência bancária (automática),,3260.1,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,0,0,2,0,0,3,0,1,1,1,1
3091-FYHKI,macho,0,não,não,1,não,dsl,não,não,não,mês a mês,cheque eletrônico,,35.45,sim,macho,macho,não,não,65.60756321839081,71.45,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2372-HWUHI,macho,0,não,não,2,sim,dsl,não,não,não,mês a mês,cheque eletrônico,,81.25,sim,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
7799-LGRDP,fêmea,0,não,não,43,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),,1188.2,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1
7850-VWJUU,fêmea,0,não,não,23,sim,fibra óptica,sim,não,não,mês a mês,transferência bancária (automática),,1778.5,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,1,2,0,0,1,3,0,0,0,1,1
3774-VBNXY,fêmea,0,sim,sim,64,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,1277.75,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,2,1,1,1,0,2,0,0,0,1,1
6217-KDYWC,macho,0,não,sim,57,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,1170.55,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,1,1,2,1,1,1,0,2,0,1,1,1,1
0390-DCFDQ,fêmea,1,sim,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,,70.45,sim,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,0,1,1,0,0,0,1,2,1,0,0,1,1
3146-MSEGF,fêmea,1,sim,sim,72,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),,6425.65,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,0,2,2,2,0,0,0,0,0,1,1
4080-OGPJL,fêmea,0,não,não,8,sim,dsl,sim,sim,não,mês a mês,cheque eletrônico,,563.65,sim,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,0,2,2,0,1,1,1,0,0,1,1
1095-WGNGG,fêmea,0,sim,não,61,sim,fibra óptica,não,não,sim,dois anos,transferência bancária (automática),,5971.25,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,0,1,1,0,0,2,0,3,0,0,0,1,1
2636-SJDOU,macho,0,não,não,64,sim,fibra óptica,sim,não,não,um ano,cartão de crédito (automático),,5289.05,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,1,2,0,0,2,0,0,1,1,1,1
1131-QQZEB,macho,1,sim,não,71,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,1756.2,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,0,1,2,1,1,1,0,3,0,1,1,1,1
5716-EZXZN,fêmea,0,sim,sim,65,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),,6416.7,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,1,2,2,2,0,0,0,0,0,1,1
6837-BJYDQ,macho,0,não,não,3,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,,61.35,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,2,1,1,1,2,2,0,1,1,1,1
2135-RXIHG,macho,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,,45.65,sim,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
6440-DKQGE,macho,0,não,sim,30,sim,dsl,não,não,sim,um ano,cartão de crédito (automático),,1929.95,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,1,1,0,0,0,2,2,0,0,1,1,1,1
3466-BYAVD,macho,0,sim,sim,15,sim,dsl,não,sim,não,mês a mês,cheque enviado,,1071.4,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,0,0,2,0,1,2,0,1,1,1,1
3780-YVMFA,fêmea,0,sim,sim,8,sim,dsl,não,sim,sim,mês a mês,cheque eletrônico,,564.35,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,0,0,2,2,1,1,0,0,0,1,1
3874-EQOEP,macho,0,não,não,7,sim,fibra óptica,não,não,sim,mês a mês,cheque enviado,,655.5,sim,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,1,0,0,2,1,2,1,1,1,1,1
1679-JRFBR,fêmea,0,sim,sim,70,sim,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),,7930.55,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,1,2,0,2,2,0,0,0,0,1,1
9073-ZZIAY,macho,0,sim,sim,62,sim,dsl,sim,sim,sim,dois anos,cheque eletrônico,,5215.25,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,0,2,2,2,0,1,0,1,1,1,1
3077-RSNTJ,fêmea,0,sim,sim,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,113.5,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,2,1,1,1,1,2,0,0,0,1,1
6551-GNYDG,fêmea,0,sim,sim,14,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),,1152.8,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,1,1,1,1,0,0,0,1,3,0,0,0,1,1
9167-APMXZ,fêmea,0,não,não,22,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),,1821.95,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,0,1,1,0,0,2,1,3,0,0,0,1,1
2749-CTKAJ,macho,0,sim,sim,22,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,,419.9,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,2,1,1,1,2,2,0,1,1,1,1
6371-NZYEG,macho,0,sim,sim,16,sim,dsl,sim,não,sim,dois anos,cheque enviado,,1024.0,não,macho,macho,sim,sim,65.60756321839081,71.45,1,1,1,1,0,2,0,2,0,2,0,1,1,1,1
7554-NEWDD,macho,0,não,não,10,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,251.6,não,macho,macho,sim,sim,65.60756321839081,71.45,1,0,0,1,2,1,1,1,0,3,0,1,1,1,1
8992-VONJD,fêmea,0,não,sim,13,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,,764.55,não,fêmea,fêmea,sim,sim,65.60756321839081,71.45,0,0,1,1,0,2,0,0,1,1,0,0,0,1,1
0867-MKZVY,fêmea,0,sim,não,20,,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,,1592.35,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,1,2,0,0,1,1,1,0,0,1,0
4482-EWFMI,fêmea,0,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,135.2,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,0,0,1,1,0,0,0,1,0
4648-YPBTM,macho,0,não,não,53,,dsl,não,sim,não,dois anos,transferência bancária (automática),,3958.25,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,0,0,2,0,0,3,0,1,1,1,0
2907-ILJBN,fêmea,0,sim,sim,11,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,,233.9,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,2,1,1,1,2,2,0,0,0,1,0
6345-FZOQH,macho,0,sim,não,69,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,1363.45,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,2,1,1,1,0,2,0,1,1,1,0
3376-BMGFE,fêmea,0,não,não,4,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),,273.0,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,0,0,1,3,1,0,0,1,0
5997-OPVFA,macho,0,sim,não,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),,6254.45,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,0,2,2,2,0,3,0,1,1,1,0
3445-HXXGF,macho,1,sim,não,58,,dsl,não,não,não,mês a mês,cheque eletrônico,,2651.2,sim,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,0
1159-WFSGR,fêmea,0,sim,sim,16,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,,321.4,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,2,1,1,1,1,1,0,0,0,1,0
7654-YWJUF,macho,0,sim,não,43,,fibra óptica,sim,sim,não,um ano,transferência bancária (automática),,3539.25,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,1,2,2,0,2,3,0,1,1,1,0
1875-QIVME,fêmea,0,sim,não,2,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,,242.8,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,1,0,2,2,1,1,1,0,0,1,0
6727-IOTLZ,macho,0,sim,não,14,,dsl,não,sim,sim,dois anos,cheque enviado,,1181.75,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,0,0,2,2,0,2,0,1,1,1,0
0691-JVSYA,fêmea,0,sim,não,53,,fibra óptica,não,não,sim,um ano,transferência bancária (automática),,5000.2,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,1,0,0,2,2,3,1,0,0,1,0
5918-VUKWP,fêmea,0,não,não,32,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),,654.55,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,2,1,1,1,2,3,0,0,0,1,0
1744-JHKYS,fêmea,0,sim,não,34,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,,780.2,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,2,1,1,1,1,1,0,0,0,1,0
2656-FMOKZ,fêmea,1,não,não,15,,fibra óptica,não,não,não,mês a mês,cheque enviado,,1145.7,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,0,0,1,2,1,0,0,1,0
2070-FNEXE,fêmea,1,não,não,7,,fibra óptica,sim,não,não,mês a mês,transferência bancária (automática),,503.6,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,2,0,0,1,3,1,0,0,1,0
5947-SGKCL,fêmea,0,sim,sim,15,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),,1559.25,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,1,0,0,2,1,3,0,0,0,1,0
3712-PKXZA,macho,0,sim,não,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),,1252.0,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,2,1,1,1,2,0,0,1,1,1,0
6317-YPKDH,fêmea,0,não,não,1,,dsl,não,não,não,mês a mês,transferência bancária (automática),,29.95,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,0,0,0,0,1,3,1,0,0,1,0
6582-OIVSP,fêmea,0,não,não,1,,dsl,não,não,não,mês a mês,cheque enviado,,45.3,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,0,0,0,0,1,2,0,0,0,1,0
9367-WXLCH,macho,0,não,não,8,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),,662.65,sim,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,1,0,0,0,1,3,1,1,1,1,0
5524-KHNJP,macho,0,sim,sim,33,,dsl,sim,não,sim,um ano,cartão de crédito (automático),,2453.3,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,0,2,0,2,2,0,0,1,1,1,0
1918-ZBFQJ,fêmea,0,não,não,13,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1111.65,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,0,0,1,1,1,0,0,1,0
1024-GUALD,fêmea,0,sim,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,,24.8,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,0,0,0,0,1,1,1,0,0,1,0
4827-USJHP,macho,0,não,não,20,,dsl,não,não,não,mês a mês,cheque enviado,,1023.85,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,0,0,0,0,1,2,0,1,1,1,0
8167-GJLRN,macho,0,não,não,3,,dsl,não,sim,não,mês a mês,cheque eletrônico,,82.15,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,0,0,2,0,1,1,0,1,1,1,0
0956-SYCWG,fêmea,0,não,não,13,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,,244.8,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,2,1,1,1,2,1,0,0,0,1,0
8017-UVSZU,fêmea,0,sim,não,40,,dsl,não,não,não,mês a mês,cartão de crédito (automático),,2379.1,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,0,0,0,0,1,0,0,0,0,1,0
7100-FQPRV,macho,0,sim,sim,43,,dsl,sim,sim,não,um ano,cartão de crédito (automático),,3173.35,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,0,2,2,0,2,0,0,1,1,1,0
2472-OVKUP,macho,0,sim,não,6,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,531.0,sim,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,1,0,0,0,1,1,1,1,1,1,0
2984-RGEYA,fêmea,0,sim,sim,69,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,1375.4,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,2,1,1,1,0,3,0,0,0,1,0
9680-NIAUV,fêmea,0,sim,sim,72,,fibra óptica,sim,não,sim,dois anos,cartão de crédito (automático),,8129.3,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,1,2,0,2,0,0,0,0,0,1,0
2146-EGVDT,macho,0,sim,sim,59,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),,1192.7,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,2,1,1,1,0,0,0,1,1,1,0
2604-IJPDU,fêmea,0,sim,não,20,,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,,1901.65,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,1,2,2,2,1,1,0,0,0,1,0
9178-JHUVJ,macho,0,sim,sim,24,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,587.4,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,2,1,1,1,0,3,0,1,1,1,0
6168-YBYNP,macho,0,não,não,59,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,,6519.75,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,1,0,2,2,1,1,0,1,1,1,0
7255-SSFBC,macho,0,sim,sim,72,,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),,8041.65,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,1,0,2,2,0,3,0,1,1,1,0
3645-DEYGF,macho,0,não,sim,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,20.75,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,1,-1,2,1,1,1,1,2,0,1,1,1,0
9323-HGFWY,fêmea,0,sim,não,27,,fibra óptica,sim,sim,sim,um ano,cartão de crédito (automático),,2681.15,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,1,2,2,2,2,0,0,0,0,1,0
8544-GOQSH,fêmea,0,não,não,14,,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),,1112.3,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,2,0,1,0,0,0,0,1,0
3363-DTIVD,macho,0,sim,sim,71,,fibra óptica,sim,não,sim,dois anos,cheque eletrônico,,7405.5,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,1,2,0,2,0,1,0,1,1,1,0
7018-WBJNK,macho,0,não,sim,13,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),,1033.95,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,1,-1,1,0,0,2,1,0,0,1,1,1,0
9142-KZXOP,macho,0,não,não,44,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),,2958.95,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,1,0,0,0,1,0,0,1,1,1,0
7674-YTAFD,fêmea,0,não,não,33,,fibra óptica,não,sim,não,um ano,transferência bancária (automática),,2684.85,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,0,2,0,2,3,0,0,0,1,0
6348-SNFUS,macho,0,sim,sim,72,,dsl,sim,sim,não,dois anos,cartão de crédito (automático),,4179.2,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,0,2,2,0,0,0,0,1,1,1,0
1285-OKIPP,macho,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,79.9,sim,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,1,0,0,0,1,1,1,1,1,1,0
7825-ECJRF,fêmea,0,não,não,19,,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,,1934.45,sim,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,1,2,2,2,1,1,1,0,0,1,0
1347-KTTTA,macho,0,sim,não,64,,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),,6654.1,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,1,0,2,2,2,0,0,1,1,1,0
7841-TZDMQ,macho,0,não,não,2,,dsl,não,não,não,mês a mês,cartão de crédito (automático),,84.5,sim,macho,macho,sim,não,65.60756321839081,71.45,1,0,0,-1,0,0,0,0,1,0,1,1,1,1,0
4195-NZGTA,fêmea,0,não,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,,25.25,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,0,0,-1,0,0,0,0,1,1,0,0,0,1,0
7157-SMCFK,macho,0,não,sim,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,1124.2,não,macho,macho,sim,não,65.60756321839081,71.45,1,0,1,-1,2,1,1,1,0,2,0,1,1,1,0
4709-LKHYG,fêmea,0,sim,sim,29,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,,540.05,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,1,-1,2,1,1,1,2,1,0,0,0,1,0
2504-DSHIH,macho,1,sim,não,23,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1975.85,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,1,0,0,0,1,1,0,1,1,1,0
0699-NDKJM,fêmea,0,sim,não,57,,dsl,sim,não,sim,mês a mês,transferência bancária (automática),,3437.45,não,fêmea,fêmea,sim,não,65.60756321839081,71.45,0,1,0,-1,0,2,0,2,1,3,0,0,0,1,0
9286-BHDQG,macho,0,sim,sim,72,,dsl,sim,sim,não,dois anos,cartão de crédito (automático),,3139.8,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,0,2,2,0,0,0,0,1,1,1,0
0230-WEQUW,macho,0,sim,não,66,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),,3789.2,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,0,-1,0,2,2,2,0,3,0,1,1,1,0
2040-LDIWQ,macho,0,sim,sim,65,,dsl,não,sim,sim,dois anos,transferência bancária (automática),,5324.5,não,macho,macho,sim,não,65.60756321839081,71.45,1,1,1,-1,0,0,2,2,0,3,0,1,1,1,0
