ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN
9286-BHDQG,macho,0,sim,sim,72,,dsl,sim,sim,não,dois anos,cartão de crédito (automático),,3139.8,não
0230-WEQUW,macho,0,sim,não,66,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),,3789.2,não
2040-LDIWQ,macho,0,sim,sim,65,,dsl,não,sim,sim,dois anos,transferência bancária (automática),,5324.5,não
6496-JDSSB,fêmea,0,não,não,8,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),,624.6,não
9408-SSNVZ,fêmea,0,não,não,4,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,268.35,sim
4443-EMBNA,fêmea,0,sim,não,71,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,1836.9,não
6469-MRVET,macho,0,sim,sim,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,,20.2,não
0742-MOABM,macho,0,sim,não,4,,dsl,não,sim,não,mês a mês,cheque enviado,,179.35,sim
5961-VUSRV,fêmea,0,não,não,12,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),,219.35,não
6778-JFCMK,macho,0,não,não,24,,dsl,sim,não,sim,um ano,cheque enviado,,1288.75,não
6341-JVQGF,fêmea,0,sim,sim,31,,dsl,sim,sim,sim,um ano,cheque enviado,,2545.75,não
2232-DMLXU,fêmea,0,sim,não,1,,dsl,não,não,sim,mês a mês,cheque enviado,,55.2,sim
4811-JBUVU,macho,0,não,não,30,,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),,2723.15,não
0945-TSONX,fêmea,0,sim,sim,47,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),,4107.25,não
2651-ZCBXV,macho,0,não,não,54,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),,5760.65,não
3316-UWXUY,macho,0,não,não,50,,fibra óptica,sim,sim,não,mês a mês,cartão de crédito (automático),,4747.5,não
8937-RDTHP,macho,0,não,não,1,,fibra óptica,sim,não,não,mês a mês,cheque enviado,,84.6,sim
7083-MIOPC,fêmea,0,não,não,72,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),,1566.9,não
1984-GPTEH,fêmea,0,não,não,29,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,,702.0,não
1251-KRREG,macho,0,não,não,2,,dsl,não,não,não,mês a mês,cheque enviado,,114.1,sim
0621-JFHOL,fêmea,0,não,não,10,,dsl,não,sim,não,dois anos,cheque enviado,,299.05,não
9903-LYSAB,macho,0,sim,não,18,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1305.95,não
0094-OIFMO,fêmea,1,não,não,11,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,1120.3,sim
9227-UAQFT,macho,0,não,não,16,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,284.35,não
7301-ABVAD,fêmea,0,não,não,72,,dsl,não,sim,sim,dois anos,transferência bancária (automática),,6350.5,não
6614-FHDBO,macho,0,não,não,72,,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),,7878.3,não
7576-ASEJU,fêmea,0,sim,sim,41,,dsl,sim,sim,sim,um ano,cartão de crédito (automático),,3187.65,não
9058-HRZSV,fêmea,1,sim,não,65,,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,,6126.15,não
4522-AKYLR,fêmea,1,não,não,13,,dsl,não,não,não,mês a mês,cheque eletrônico,,731.3,não
0221-WMXNQ,macho,1,não,não,4,,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,,273.4,não
0303-UNCIP,macho,0,não,não,41,,dsl,não,não,não,um ano,cheque enviado,,2531.8,não
9947-OTFQU,macho,1,não,não,15,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1074.3,sim
0322-YINQP,macho,0,não,não,1,,dsl,sim,não,não,mês a mês,cheque enviado,,48.55,sim
0959-WHOKV,macho,0,não,não,42,,fibra óptica,sim,não,não,um ano,cheque eletrônico,,4298.45,não
4075-JFPGR,fêmea,0,sim,não,51,,fibra óptica,sim,não,sim,um ano,cheque eletrônico,,4619.55,não
4629-NRXKX,fêmea,0,sim,sim,2,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,147.15,sim
9514-JDSKI,macho,1,sim,não,1,,dsl,não,não,sim,mês a mês,cheque eletrônico,,40.2,sim
3282-ZISZV,macho,0,não,sim,32,,dsl,não,sim,sim,um ano,cartão de crédito (automático),,2633.3,não
3675-YDUPJ,macho,0,não,não,10,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,193.05,não
4111-BNXIF,fêmea,0,sim,sim,67,,dsl,não,sim,sim,dois anos,cheque eletrônico,,4103.9,não
7017-VFHAY,fêmea,0,sim,sim,61,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),,7008.15,não
6655-LHBYW,macho,0,não,não,50,,fibra óptica,sim,sim,sim,um ano,cartão de crédito (automático),,5791.1,não
4959-JOSRX,fêmea,0,sim,não,2,,dsl,não,não,não,mês a mês,cartão de crédito (automático),,80.55,sim
5046-NUHWD,fêmea,1,sim,não,29,,dsl,sim,não,não,mês a mês,cheque eletrônico,,1228.65,não
7273-TEFQD,macho,1,não,não,3,,dsl,não,não,não,mês a mês,cheque eletrônico,,132.2,sim
3606-TWKGI,macho,1,não,não,13,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,1364.3,sim
7529-ZDFXI,macho,1,sim,não,57,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,4925.35,não
7605-BDWDC,fêmea,0,não,não,31,,dsl,sim,sim,não,dois anos,transferência bancária (automática),,1520.1,não
1950-KSVVJ,fêmea,0,sim,não,45,,fibra óptica,sim,sim,sim,um ano,cheque enviado,,5032.25,não
0123-CRBRT,fêmea,0,sim,sim,61,,dsl,sim,sim,sim,dois anos,cheque enviado,,5526.75,não
6292-TOSSS,macho,0,não,não,50,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),,1195.25,não
3197-ARFOY,fêmea,1,não,não,19,,fibra óptica,sim,sim,sim,mês a mês,cheque enviado,,2007.25,não
6323-AYBRX,macho,0,não,não,59,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,,1099.6,sim
7014-ZZXAW,fêmea,0,sim,não,71,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),,1732.95,não
4385-GZQXV,fêmea,1,não,não,16,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,,1511.2,sim
7633-MVPUY,macho,0,sim,não,57,,dsl,sim,sim,não,dois anos,cheque eletrônico,,3450.15,não
6366-ZGQGL,macho,0,não,não,1,,dsl,não,não,não,mês a mês,transferência bancária (automática),,24.8,sim
4716-HHKQH,macho,1,sim,não,20,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,,2172.05,não
5940-AHUHD,macho,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque enviado,,70.6,sim
6432-TWQLB,macho,0,sim,não,5,,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,,401.1,sim
4484-GLZOU,fêmea,0,sim,não,52,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,5624.85,sim
3179-GBRWV,macho,1,sim,não,21,,dsl,sim,não,não,mês a mês,transferência bancária (automática),,1339.8,não
8645-KWHJO,macho,0,não,não,14,,dsl,não,sim,sim,mês a mês,cheque eletrônico,,771.95,não
4130-MZLCC,fêmea,0,não,não,5,,dsl,não,não,não,mês a mês,transferência bancária (automática),,244.75,não
0314-TKOSI,fêmea,0,não,não,6,,dsl,sim,não,não,mês a mês,cheque enviado,,322.9,não
8229-MYEJZ,fêmea,0,não,não,10,,dsl,não,não,não,mês a mês,cheque eletrônico,,498.25,não
2080-SRCDE,fêmea,0,não,sim,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,25.4,não
9577-WJVCQ,fêmea,0,não,não,68,,dsl,sim,não,não,mês a mês,cheque enviado,,3687.75,não
9512-UIBFX,macho,0,sim,sim,18,,fibra óptica,não,não,sim,mês a mês,cheque enviado,,1779.95,sim
6202-DYYFX,fêmea,0,não,não,22,,fibra óptica,não,não,não,um ano,cartão de crédito (automático),,1783.6,não
3808-HFKDE,fêmea,0,não,não,20,,dsl,não,não,não,mês a mês,cheque eletrônico,,927.15,não
5583-SXDAG,macho,0,sim,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,70.0,sim
3488-PGMQJ,macho,1,não,não,8,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,606.55,sim
3580-REOAC,macho,0,não,não,10,,dsl,não,não,não,mês a mês,cartão de crédito (automático),,435.4,sim
7534-BFESC,macho,1,não,não,24,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,,1712.7,sim
3727-OWVYD,macho,0,não,não,35,,dsl,sim,não,não,um ano,cheque enviado,,2021.2,não
2294-SALNE,macho,0,sim,sim,23,,fibra óptica,não,sim,não,um ano,cheque enviado,,1940.8,não
4847-TAJYI,fêmea,1,não,não,6,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,567.8,não
1563-IWQEX,fêmea,0,não,não,12,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,220.35,não
8203-XJZRC,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,,20.25,não
6556-DBKZF,fêmea,0,sim,sim,71,,fibra óptica,não,não,não,dois anos,cheque eletrônico,,5436.45,não
6851-WEFYX,macho,1,sim,não,35,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,,3437.5,não
2985-JUUBZ,macho,0,sim,sim,40,,dsl,não,não,sim,mês a mês,cheque eletrônico,,3015.75,não
6390-DSAZX,fêmea,0,não,sim,1,,fibra óptica,sim,não,não,mês a mês,cheque enviado,,73.6,sim
0895-LMRSF,macho,0,não,não,23,,dsl,não,não,sim,um ano,transferência bancária (automática),64.9,1509.8,não
8098-LLAZX,fêmea,1,não,não,4,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,95.45,396.1,sim
8266-VBFQL,macho,0,não,não,4,,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,90.4,356.65,não
8181-YHCMF,fêmea,0,sim,sim,68,,dsl,não,sim,sim,dois anos,cartão de crédito (automático),60.3,4109.0,não
2240-HSJQD,macho,0,não,sim,38,,fibra óptica,não,não,não,mês a mês,cheque enviado,81.85,3141.7,não
1248-DYXUB,macho,0,sim,sim,52,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.8,1229.1,não
0265-EDXBD,macho,1,sim,não,32,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.9,2303.35,sim
4115-BNPJY,macho,0,sim,sim,29,,dsl,não,sim,sim,dois anos,cheque enviado,75.55,2054.4,não
3167-SNQPL,macho,1,sim,sim,38,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,101.15,3741.85,não
4091-TVOCN,macho,0,não,sim,48,,dsl,sim,não,sim,um ano,cartão de crédito (automático),78.75,3682.45,não
1098-TDVUQ,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),19.25,19.25,não
7277-OZCGZ,fêmea,0,não,não,22,,fibra óptica,sim,sim,não,mês a mês,cheque eletrônico,89.05,1886.25,não
1557-EMYVT,fêmea,0,não,não,43,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),115.05,4895.1,não
2799-ARNLO,fêmea,1,sim,não,5,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.35,341.6,não
7563-BIUPC,macho,0,não,não,5,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,80.6,415.55,sim
5027-YOCXN,macho,0,sim,sim,51,,fibra óptica,sim,sim,sim,um ano,cartão de crédito (automático),110.05,5686.4,não
3973-SKMLN,macho,0,não,não,71,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.9,1355.1,não
2321-OMBXY,fêmea,0,sim,sim,38,,dsl,sim,sim,sim,um ano,cartão de crédito (automático),80.3,3058.65,sim
2840-XANRC,macho,1,sim,não,24,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,93.15,2231.05,sim
6745-JEFZB,macho,0,sim,não,35,,fibra óptica,não,sim,sim,mês a mês,cartão de crédito (automático),91.5,3236.35,não
5020-ZSTTY,fêmea,1,não,não,54,,dsl,sim,sim,sim,um ano,transferência bancária (automática),82.45,4350.1,sim
9880-TDQAC,fêmea,0,sim,sim,72,,dsl,não,sim,sim,dois anos,cheque eletrônico,60.0,4264.0,não
8705-WZCYL,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,44.8,44.8,não
7102-JJVTX,fêmea,0,sim,sim,9,,dsl,sim,não,não,um ano,cheque enviado,48.6,422.3,não
8626-PTQGE,macho,0,não,não,69,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),60.05,4176.7,não
4983-CLMLV,fêmea,0,sim,não,52,,fibra óptica,não,sim,sim,mês a mês,cartão de crédito (automático),102.7,5138.1,não
5701-YVSVF,fêmea,1,sim,não,11,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,82.9,880.05,não
5804-LEPIM,fêmea,1,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.35,139.05,sim
5697-GOMBF,fêmea,1,sim,sim,28,,dsl,não,não,sim,mês a mês,cheque eletrônico,35.9,973.65,não
2739-CACDQ,fêmea,1,não,não,17,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),82.65,1470.05,não
9385-EHGDO,fêmea,0,sim,sim,35,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.85,739.35,não
9498-FIMXL,fêmea,0,não,não,8,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.2,161.95,não
2379-GYFLQ,macho,0,não,não,46,,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),94.9,4422.95,não
0122-OAHPZ,fêmea,0,não,não,7,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,73.85,511.25,sim
2868-SNELZ,fêmea,0,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque enviado,80.6,155.8,sim
4322-RCYMT,macho,0,sim,sim,68,,dsl,não,sim,não,um ano,transferência bancária (automática),75.8,5293.95,sim
6680-NENYN,fêmea,0,não,não,43,,fibra óptica,não,não,sim,dois anos,cheque eletrônico,104.6,4759.85,sim
2088-IEBAU,fêmea,0,não,não,68,,dsl,sim,sim,sim,dois anos,cheque eletrônico,88.15,6148.45,não
7982-VCELR,fêmea,0,não,não,36,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),94.8,3565.65,não
1343-EHPYB,macho,0,sim,não,63,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,103.4,6603.0,sim
6035-BXTTY,fêmea,1,não,não,32,,dsl,não,sim,não,mês a mês,transferência bancária (automática),54.65,1830.1,não
6885-PKOAM,fêmea,0,sim,não,71,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),85.75,6223.8,não
7520-HQWJU,fêmea,0,sim,sim,66,,dsl,sim,não,não,mês a mês,transferência bancária (automática),67.45,4508.65,não
9639-BUJXT,macho,0,não,não,63,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.5,1328.15,não
5924-SNGKP,fêmea,0,não,sim,41,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.25,865.0,não
0021-IKXGC,fêmea,1,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,72.1,72.1,não
2034-GDRCN,fêmea,0,não,não,2,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,90.4,168.2,sim
8966-SNIZF,fêmea,0,sim,não,70,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),19.45,1303.5,não
6243-OZGFH,fêmea,0,não,não,23,,dsl,não,não,sim,mês a mês,cheque eletrônico,44.95,996.85,não
4654-DLAMQ,fêmea,1,sim,não,64,,fibra óptica,sim,não,não,um ano,transferência bancária (automática),97.0,6430.9,não
0513-RBGPE,macho,0,sim,sim,37,,dsl,sim,sim,não,dois anos,cartão de crédito (automático),62.8,2278.75,não
5160-UXJED,macho,0,não,sim,17,,dsl,não,não,não,um ano,cheque enviado,44.6,681.4,não
4115-NZRKS,fêmea,1,não,não,7,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,89.15,574.35,não
0219-YTZUE,macho,0,sim,sim,4,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),84.8,371.9,sim
0623-IIHUG,fêmea,1,não,não,21,,dsl,sim,não,sim,mês a mês,cheque eletrônico,41.9,840.1,sim
4572-DVCGN,fêmea,0,não,não,10,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),80.25,846.0,sim
3351-NGXYI,fêmea,1,não,não,16,,dsl,sim,não,não,mês a mês,cheque eletrônico,54.1,889.0,não
8984-EYLLL,macho,0,sim,não,64,,fibra óptica,não,sim,sim,dois anos,cheque eletrônico,105.25,6823.4,não
9057-MSWCO,macho,1,sim,não,27,,dsl,sim,não,não,mês a mês,cartão de crédito (automático),30.75,805.1,sim
9833-TGFHX,macho,0,sim,sim,42,,fibra óptica,sim,não,sim,um ano,cheque eletrônico,97.1,4016.75,não
9294-TDIPC,macho,0,não,sim,5,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.2,83.75,não
5229-DTFYB,fêmea,0,não,não,41,,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),98.8,3959.15,não
0104-PPXDV,macho,0,sim,não,58,,dsl,não,não,não,um ano,cartão de crédito (automático),50.3,2878.55,não
5176-LMJXE,fêmea,0,não,não,47,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.55,945.7,não
3583-KRKMD,macho,0,não,não,18,,fibra óptica,não,sim,não,mês a mês,transferência bancária (automática),75.9,1373.05,não
1010-DIAUQ,macho,0,não,não,5,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),96.5,492.55,sim
9069-LGEUL,macho,0,sim,não,23,,dsl,sim,não,não,mês a mês,transferência bancária (automática),59.95,1406.0,não
7302-ZHMHP,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.15,19.15,não
9571-EDEBV,macho,0,sim,não,71,,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),98.65,6962.85,não
3520-FJGCV,macho,0,sim,sim,72,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),112.6,8126.65,não
6563-VRERX,macho,0,sim,sim,33,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.6,690.25,não
0259-GBZSH,macho,0,não,não,2,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.65,181.5,sim
6122-EFVKN,macho,0,não,sim,24,,dsl,sim,sim,não,dois anos,cheque enviado,35.75,830.8,não
2805-EDJPQ,fêmea,0,sim,sim,56,,fibra óptica,não,sim,não,um ano,cartão de crédito (automático),99.75,5608.4,não
6862-CQUMB,macho,0,não,não,37,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),96.1,3646.8,não
7156-MXBJE,fêmea,0,não,não,43,,dsl,não,sim,sim,um ano,cartão de crédito (automático),85.1,3662.25,não
6158-HDPXZ,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque enviado,25.35,25.35,não
9601-BRXPO,fêmea,0,sim,não,25,,fibra óptica,não,sim,sim,mês a mês,transferência bancária (automática),104.95,2566.5,sim
2863-IMQDR,fêmea,0,não,não,61,,dsl,sim,sim,sim,dois anos,cheque eletrônico,89.65,5308.7,não
5686-CMAWK,macho,0,não,não,17,,fibra óptica,não,sim,não,um ano,cheque eletrônico,86.75,1410.25,não
5651-CRHKQ,fêmea,0,sim,não,41,,fibra óptica,não,sim,não,um ano,transferência bancária (automática),86.2,3339.05,não
6905-NIQIN,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque enviado,50.65,50.65,sim
8204-YJCLA,macho,1,sim,sim,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),64.8,4732.35,não
